Suburb,Rooms,Price,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea
Moorabbin,3,935000.0,14.3,3189.0,2.0,2.0,280.0,109.0,1985.0,Kingston
Mooroolbark,3,637500.0,26.5,3138.0,1.0,1.0,609.0,,,Yarra Ranges
Mooroolbark,3,780000.0,26.5,3138.0,2.0,3.0,1469.0,,,Yarra Ranges
Mount Waverley,3,1800000.0,14.2,3149.0,2.0,2.0,747.0,,,Monash
Mount Waverley,3,1700000.0,14.2,3149.0,1.0,2.0,862.0,,,Monash
Mount Waverley,5,2248000.0,14.2,3149.0,5.0,2.0,729.0,398.0,2016.0,Monash
Mount Waverley,3,1260000.0,14.2,3149.0,1.0,2.0,743.0,148.47,1960.0,Monash
Mulgrave,5,960000.0,18.8,3170.0,2.0,1.0,731.0,130.0,1965.0,Monash
Murrumbeena,2,550000.0,10.1,3163.0,2.0,1.0,1039.0,,,Glen Eira
Murrumbeena,3,956000.0,10.1,3163.0,2.0,1.0,137.0,137.0,1994.0,Glen Eira
Narre Warren,3,620000.0,34.1,3805.0,2.0,2.0,668.0,,,Casey
Narre Warren,3,605000.0,34.1,3805.0,2.0,2.0,688.0,121.0,1990.0,Casey
Newport,3,740000.0,6.2,3015.0,1.0,2.0,204.0,,,Hobsons Bay
Newport,3,990000.0,6.2,3015.0,2.0,0.0,337.0,,,Hobsons Bay
Niddrie,4,950000.0,10.4,3042.0,1.0,2.0,558.0,148.0,1970.0,Moonee Valley
Noble Park,4,650000.0,22.7,3174.0,1.0,2.0,660.0,,,Greater Dandenong
Noble Park,3,752000.0,22.7,3174.0,2.0,2.0,667.0,,,Greater Dandenong
North Melbourne,2,541000.0,1.8,3051.0,1.0,1.0,0.0,53.0,2004.0,Melbourne
Northcote,3,1307500.0,5.3,3070.0,2.0,0.0,258.0,124.0,1920.0,Darebin
Northcote,3,1100000.0,5.3,3070.0,1.0,2.0,449.0,,1940.0,Darebin
Northcote,3,1050000.0,5.3,3070.0,1.0,2.0,530.0,,,Darebin
Northcote,3,1800000.0,5.3,3070.0,1.0,2.0,771.0,,1950.0,Darebin
Northcote,3,1550000.0,5.3,3070.0,2.0,2.0,422.0,,,Darebin
Notting Hill,4,1211000.0,16.7,3168.0,3.0,3.0,727.0,167.0,1970.0,Monash
Oak Park,3,970000.0,11.2,3046.0,2.0,2.0,701.0,,,Moreland
Oak Park,4,1453000.0,11.2,3046.0,2.0,2.0,525.0,,,Moreland
Oakleigh,4,1610000.0,12.3,3166.0,2.0,2.0,592.0,193.0,1950.0,Monash
Oakleigh East,2,1150000.0,12.3,3166.0,1.0,3.0,622.0,122.0,1970.0,Monash
Officer,4,559000.0,43.3,3809.0,2.0,2.0,480.0,,2015.0,Cardinia
Pakenham,4,435000.0,47.3,3810.0,2.0,2.0,553.0,553.0,2005.0,Cardinia
Parkdale,3,1190000.0,21.5,3195.0,2.0,2.0,0.0,131.0,2013.0,Kingston
Parkdale,1,503750.0,21.5,3195.0,1.0,1.0,80.0,88.0,2007.0,Kingston
Pascoe Vale,2,962000.0,8.5,3044.0,1.0,2.0,624.0,,,Moreland
Pascoe Vale,3,629000.0,8.5,3044.0,2.0,2.0,495.0,,,Moreland
Pascoe Vale,3,881000.0,8.5,3044.0,1.0,1.0,480.0,,,Moreland
Point Cook,4,690000.0,14.7,3030.0,2.0,2.0,540.0,531.0,2012.0,Wyndham
Point Cook,4,596000.0,14.7,3030.0,2.0,2.0,416.0,182.9,2006.0,Wyndham
Point Cook,4,698000.0,14.7,3030.0,2.0,2.0,448.0,190.0,2012.0,Wyndham
Prahran,2,500000.0,4.6,3181.0,1.0,1.0,0.0,78.0,1960.0,Stonnington
Preston,4,1060500.0,8.4,3072.0,2.0,4.0,490.0,130.0,,Darebin
Preston,4,990000.0,8.4,3072.0,2.0,2.0,500.0,,,Darebin
Reservoir,2,652000.0,12.0,3073.0,1.0,1.0,260.0,,1970.0,Darebin
Reservoir,3,953000.0,12.0,3073.0,1.0,2.0,743.0,115.0,1970.0,Darebin
Reservoir,2,468000.0,12.0,3073.0,1.0,1.0,0.0,81.0,2012.0,Darebin
Reservoir,2,710000.0,12.0,3073.0,2.0,1.0,126.0,138.0,2013.0,Darebin
Reservoir,3,550000.0,12.0,3073.0,1.0,2.0,1723.0,,,Darebin
Reservoir,3,725000.0,12.0,3073.0,1.0,2.0,579.0,,,Darebin
Reservoir,3,880000.0,12.0,3073.0,2.0,3.0,743.0,,,Darebin
Reservoir,2,502000.0,12.0,3073.0,1.0,2.0,230.0,69.0,2015.0,Darebin
Reservoir,3,1175000.0,12.0,3073.0,1.0,4.0,545.0,,,Darebin
Richmond,1,432000.0,2.4,3121.0,1.0,1.0,7455.0,,,Yarra
Richmond,2,800000.0,2.4,3121.0,2.0,2.0,0.0,89.0,2008.0,Yarra
Ringwood East,3,710000.0,21.3,3135.0,1.0,2.0,314.0,88.0,1989.0,Maroondah
Rosanna,2,1310000.0,8.9,3084.0,1.0,1.0,1313.0,,,Banyule
Rosanna,2,855000.0,8.9,3084.0,1.0,1.0,562.0,,,Banyule
Rowville,3,735000.0,23.5,3178.0,2.0,1.0,721.0,143.0,1984.0,Knox
Rowville,3,755000.0,23.5,3178.0,2.0,2.0,551.0,178.0,2003.0,Knox
Roxburgh Park,3,537000.0,20.6,3064.0,2.0,2.0,640.0,156.0,1994.0,Hume
Seaford,2,386000.0,35.4,3198.0,1.0,1.0,150.0,106.0,1970.0,Frankston
Seaford,4,763000.0,35.4,3198.0,2.0,4.0,611.0,184.75,1980.0,Frankston
Seaford,3,725000.0,35.4,3198.0,1.0,1.0,769.0,,,Frankston
Seaford,4,768000.0,35.4,3198.0,2.0,3.0,542.0,170.0,1970.0,Frankston
South Morang,2,345000.0,20.5,3752.0,1.0,1.0,305.0,131.0,1999.0,Whittlesea
South Yarra,2,666000.0,2.7,3141.0,1.0,1.0,0.0,73.0,2005.0,Stonnington
South Yarra,2,910000.0,2.7,3141.0,2.0,2.0,0.0,,,Stonnington
South Yarra,1,401500.0,2.7,3141.0,1.0,1.0,10.0,,1960.0,Stonnington
Springvale,3,760000.0,20.8,3171.0,1.0,1.0,593.0,,,Greater Dandenong
St Albans,2,610000.0,14.0,3021.0,1.0,2.0,419.0,135.0,1975.0,Brimbank
St Albans,3,550000.0,14.0,3021.0,1.0,1.0,606.0,130.0,1965.0,Brimbank
St Albans,4,520000.0,14.0,3021.0,2.0,1.0,699.0,110.0,1950.0,Brimbank
St Helena,3,805000.0,16.1,3088.0,1.0,0.0,930.0,,,Banyule
St Kilda,2,470000.0,5.0,3182.0,1.0,0.0,0.0,67.0,1950.0,Port Phillip
St Kilda,3,1000000.0,5.0,3182.0,1.0,1.0,198.0,,,Port Phillip
Sunshine,3,860000.0,10.5,3020.0,1.0,3.0,446.0,126.0,1910.0,Brimbank
Sunshine,3,532000.0,10.5,3020.0,1.0,1.0,206.0,,1985.0,Brimbank
Sunshine,3,960000.0,10.5,3020.0,2.0,2.0,655.0,,,Brimbank
Sunshine West,3,630000.0,10.5,3020.0,1.0,5.0,626.0,,,Brimbank
Sunshine West,4,580000.0,10.5,3020.0,2.0,4.0,270.0,,,Brimbank
Taylors Lakes,4,853000.0,15.5,3038.0,3.0,2.0,724.0,330.0,1990.0,Brimbank
Taylors Lakes,4,704000.0,15.5,3038.0,2.0,2.0,644.0,,,Brimbank
Thomastown,3,508000.0,15.3,3074.0,2.0,1.0,189.0,,,Whittlesea
Thornbury,3,1236000.0,7.0,3071.0,1.0,1.0,508.0,,,Darebin
Thornbury,1,328000.0,7.0,3071.0,1.0,1.0,1047.0,,1970.0,Darebin
Toorak,2,1140000.0,4.1,3142.0,2.0,2.0,586.0,119.0,1990.0,Stonnington
Travancore,2,341500.0,4.3,3032.0,1.0,1.0,16000.0,68.5,2012.0,Moonee Valley
Tullamarine,2,470000.0,12.9,3043.0,1.0,1.0,161.0,,1960.0,Hume
Vermont,3,1111500.0,17.2,3133.0,1.0,0.0,722.0,94.0,1960.0,Whitehorse
Wantirna,4,1214000.0,14.7,3152.0,1.0,2.0,734.0,,,Knox
Wantirna South,4,1045000.0,14.7,3152.0,3.0,2.0,728.0,153.0,1990.0,Knox
Wantirna South,3,622000.0,14.7,3152.0,1.0,1.0,137.0,71.0,2012.0,Knox
Warrandyte,3,826000.0,21.1,3113.0,2.0,0.0,830.0,135.0,1975.0,Manningham
Waterways,4,1265000.0,21.5,3195.0,2.0,2.0,604.0,,,Kingston
Watsonia,2,604000.0,14.5,3087.0,1.0,1.0,151.0,,,Banyule
Watsonia,2,655000.0,14.5,3087.0,1.0,1.0,298.0,98.0,1975.0,Banyule
Watsonia North,3,740000.0,14.5,3087.0,1.0,2.0,909.0,,,Banyule
Werribee,3,505000.0,14.7,3030.0,2.0,4.0,557.0,116.0,1987.0,Wyndham
Werribee,3,570000.0,14.7,3030.0,1.0,3.0,909.0,,1965.0,Wyndham
Werribee,3,453000.0,14.7,3030.0,1.0,3.0,575.0,,,Wyndham
Werribee,2,335000.0,14.7,3030.0,1.0,1.0,190.0,113.0,1980.0,Wyndham
West Footscray,1,280000.0,6.4,3012.0,1.0,1.0,45.0,,1970.0,Maribyrnong
West Footscray,4,955000.0,6.4,3012.0,1.0,3.0,459.0,,,Maribyrnong
West Footscray,3,700000.0,6.4,3012.0,2.0,2.0,125.0,131.0,2013.0,Maribyrnong
West Melbourne,1,380000.0,3.1,3003.0,1.0,0.0,68.0,,,Melbourne
West Melbourne,4,1900000.0,3.1,3003.0,1.0,2.0,168.0,,,Melbourne
Westmeadows,3,800000.0,16.5,3049.0,2.0,2.0,898.0,142.0,1985.0,Hume
Wheelers Hill,5,1090000.0,16.7,3150.0,2.0,2.0,698.0,246.0,1978.0,Monash
Williamstown,4,1920000.0,6.8,3016.0,2.0,0.0,388.0,178.0,1900.0,Hobsons Bay
Wollert,4,530000.0,25.5,3750.0,2.0,2.0,448.0,155.0,2011.0,Whittlesea
Yarraville,3,982500.0,6.3,3013.0,2.0,2.0,444.0,122.0,1945.0,Maribyrnong
Yarraville,3,1400000.0,6.3,3013.0,3.0,6.0,668.0,,1990.0,Maribyrnong
Yarraville,3,1042000.0,6.3,3013.0,1.0,1.0,358.0,,,Maribyrnong
Yarraville,3,1230000.0,6.3,3013.0,1.0,2.0,433.0,144.0,1880.0,Maribyrnong
Yarraville,3,1005000.0,6.3,3013.0,1.0,2.0,451.0,,,Maribyrnong
Abbotsford,2,911000.0,3.0,3067.0,1.0,0.0,141.0,,,Yarra
Abbotsford,2,1190000.0,3.0,3067.0,2.0,1.0,147.0,175.0,2000.0,Yarra
Aberfeldie,3,2050000.0,7.5,3040.0,2.0,6.0,402.0,,,Moonee Valley
Aberfeldie,3,1680000.0,7.5,3040.0,2.0,2.0,673.0,136.0,1965.0,Moonee Valley
Aberfeldie,1,280000.0,7.5,3040.0,1.0,1.0,0.0,,1970.0,Moonee Valley
Aberfeldie,1,310000.0,7.5,3040.0,1.0,1.0,1715.0,,1970.0,Moonee Valley
Aberfeldie,5,1472000.0,7.5,3040.0,3.0,2.0,486.0,,,Moonee Valley
Airport West,2,454000.0,10.4,3042.0,1.0,1.0,182.0,,1985.0,Moonee Valley
Altona,3,1005000.0,11.0,3018.0,1.0,2.0,636.0,,,Hobsons Bay
Altona,4,820000.0,11.0,3018.0,2.0,2.0,288.0,,1970.0,Hobsons Bay
Altona,4,1360000.0,11.0,3018.0,2.0,4.0,615.0,,,Hobsons Bay
Altona,3,950000.0,11.0,3018.0,1.0,1.0,399.0,,,Hobsons Bay
Altona Meadows,3,620000.0,15.5,3028.0,1.0,2.0,466.0,107.0,1975.0,Hobsons Bay
Altona North,3,830000.0,9.4,3025.0,2.0,2.0,529.0,130.0,1965.0,Hobsons Bay
Altona North,3,730000.0,9.4,3025.0,1.0,1.0,276.0,,,Hobsons Bay
Altona North,4,805000.0,9.4,3025.0,2.0,5.0,562.0,146.0,1950.0,Hobsons Bay
Altona North,2,510000.0,9.4,3025.0,1.0,1.0,170.0,100.0,2001.0,Hobsons Bay
Ardeer,3,645000.0,12.8,3022.0,1.0,1.0,603.0,,,Brimbank
Armadale,2,486000.0,6.3,3143.0,1.0,2.0,0.0,63.0,1960.0,Stonnington
Ascot Vale,3,855000.0,4.3,3032.0,1.0,2.0,159.0,129.0,2011.0,Moonee Valley
Ascot Vale,2,1035000.0,4.3,3032.0,1.0,1.0,319.0,117.0,1900.0,Moonee Valley
Ascot Vale,3,1310000.0,4.3,3032.0,1.0,2.0,523.0,,,Moonee Valley
Ashwood,4,1450000.0,10.2,3147.0,2.0,1.0,803.0,154.0,1965.0,Monash
Ashwood,3,1060000.0,10.2,3147.0,2.0,2.0,343.0,1.0,2000.0,Monash
Aspendale,3,970000.0,21.5,3195.0,2.0,2.0,612.0,154.0,1960.0,Kingston
Aspendale Gardens,4,840000.0,21.5,3195.0,2.0,2.0,383.0,,,Kingston
Avondale Heights,4,665000.0,9.5,3034.0,1.0,1.0,538.0,,,Moonee Valley
Avondale Heights,3,750000.0,9.5,3034.0,1.0,2.0,561.0,103.0,1990.0,Moonee Valley
Avondale Heights,5,800000.0,9.5,3034.0,2.0,3.0,577.0,166.0,1985.0,Moonee Valley
Balwyn,2,800000.0,7.9,3103.0,1.0,1.0,0.0,,1960.0,Boroondara
Balwyn North,4,1750000.0,9.7,3104.0,1.0,2.0,683.0,,,Boroondara
Balwyn North,4,1850000.0,9.7,3104.0,4.0,3.0,929.0,266.0,1960.0,Boroondara
Beaconsfield,4,670000.0,39.0,3807.0,2.0,2.0,900.0,244.0,2005.0,Cardinia
Beaumaris,3,1850000.0,17.3,3193.0,3.0,2.0,252.0,203.0,2007.0,Bayside
Bellfield,2,906000.0,8.8,3081.0,1.0,1.0,617.0,109.98,1960.0,Banyule
Bentleigh,3,1640000.0,11.4,3204.0,1.0,3.0,585.0,,,Glen Eira
Bentleigh,3,1610000.0,11.4,3204.0,2.0,2.0,672.0,,,Glen Eira
Bentleigh,2,410000.0,11.4,3204.0,1.0,1.0,834.0,75.0,1967.0,Glen Eira
Bentleigh,5,1500000.0,11.4,3204.0,2.0,2.0,591.0,188.0,1950.0,Glen Eira
Bentleigh East,2,860000.0,13.8,3165.0,1.0,1.0,230.0,,1990.0,Glen Eira
Berwick,4,775000.0,35.2,3806.0,2.0,2.0,520.0,,,Casey
Berwick,3,755000.0,35.2,3806.0,2.0,2.0,840.0,,,Casey
Blackburn,3,1020000.0,13.4,3130.0,1.0,4.0,624.0,,,Whitehorse
Blackburn South,3,874000.0,13.4,3130.0,2.0,1.0,232.0,103.0,2014.0,Whitehorse
Braybrook,3,560000.0,8.6,3019.0,1.0,1.0,158.0,137.0,2002.0,Maribyrnong
Brighton East,2,620000.0,10.3,3187.0,1.0,1.0,972.0,,,Bayside
Brighton East,3,1500000.0,10.3,3187.0,2.0,1.0,279.0,,1990.0,Bayside
Broadmeadows,1,1100000.0,14.0,3047.0,1.0,1.0,1312.0,,,Hume
Broadmeadows,3,450000.0,14.0,3047.0,1.0,1.0,0.0,100.0,1960.0,Hume
Broadmeadows,3,560000.0,14.0,3047.0,1.0,1.0,639.0,,,Hume
Brunswick,3,1120000.0,5.2,3056.0,1.0,1.0,322.0,107.0,1920.0,Moreland
Brunswick,2,1110000.0,5.2,3056.0,1.0,0.0,196.0,101.0,1922.0,Moreland
Brunswick,3,1260000.0,5.2,3056.0,2.0,1.0,470.0,,,Moreland
Brunswick,4,1790000.0,5.2,3056.0,3.0,6.0,733.0,238.0,1950.0,Moreland
Brunswick East,1,390500.0,4.0,3057.0,1.0,1.0,0.0,49.0,2011.0,Moreland
Bundoora,4,800000.0,12.1,3083.0,1.0,1.0,535.0,132.0,,Banyule
Bundoora,5,999000.0,12.1,3083.0,2.0,2.0,627.0,268.0,1991.0,Banyule
Bundoora,3,680000.0,12.1,3083.0,1.0,3.0,539.0,,,Banyule
Cairnlea,4,750000.0,14.8,3023.0,2.0,2.0,447.0,,,Brimbank
Camberwell,3,1830000.0,7.7,3124.0,2.0,4.0,605.0,,,Boroondara
Carlton,3,920000.0,1.6,3053.0,1.0,0.0,98.0,,,Melbourne
Carlton North,3,1400000.0,3.5,3054.0,2.0,0.0,107.0,,,Yarra
Carnegie,2,796000.0,10.1,3163.0,1.0,2.0,0.0,86.0,1975.0,Glen Eira
Carnegie,2,1630000.0,10.1,3163.0,1.0,1.0,618.0,,,Glen Eira
Carnegie,3,1050000.0,10.1,3163.0,1.0,2.0,184.0,133.0,1990.0,Glen Eira
Carrum,3,825000.0,31.2,3197.0,2.0,1.0,355.0,,,Kingston
Caulfield North,2,610000.0,7.8,3161.0,1.0,1.0,816.0,88.0,2007.0,Glen Eira
Chadstone,3,977500.0,11.7,3148.0,3.0,3.0,209.0,,2012.0,Monash
Chelsea,2,639000.0,27.0,3196.0,1.0,2.0,278.0,104.0,1980.0,Kingston
Cheltenham,4,1138000.0,17.9,3192.0,2.0,1.0,536.0,,,Kingston
Cheltenham,3,1050000.0,17.9,3192.0,1.0,2.0,539.0,169.0,1970.0,Kingston
Clifton Hill,2,640000.0,3.6,3068.0,2.0,1.0,533.0,110.0,2011.0,Yarra
Coburg,3,1285000.0,6.7,3058.0,1.0,2.0,579.0,143.0,1930.0,Moreland
Coburg,3,890000.0,6.7,3058.0,2.0,2.0,190.0,,2015.0,Moreland
Collingwood,2,1080000.0,2.0,3066.0,1.0,0.0,0.0,94.0,1890.0,Yarra
Craigieburn,6,1000000.0,20.6,3064.0,3.0,2.0,752.0,40.0,,Hume
Craigieburn,3,607500.0,20.6,3064.0,2.0,2.0,654.0,185.0,1999.0,Hume
Craigieburn,3,500000.0,20.6,3064.0,2.0,2.0,448.0,150.0,2008.0,Hume
Craigieburn,3,515000.0,20.6,3064.0,2.0,2.0,490.0,122.25,,Hume
Craigieburn,3,510000.0,20.6,3064.0,2.0,2.0,350.0,161.0,2014.0,Hume
Craigieburn,4,592500.0,20.6,3064.0,2.0,2.0,448.0,188.0,2011.0,Hume
Craigieburn,4,595000.0,20.6,3064.0,2.0,2.0,420.0,,2015.0,Hume
Croydon,3,1005000.0,23.0,3136.0,1.0,1.0,1018.0,,,Maroondah
Dandenong,3,669000.0,24.7,3175.0,1.0,1.0,713.0,145.0,1960.0,Greater Dandenong
Dandenong,3,880000.0,24.7,3175.0,2.0,10.0,734.0,,,Greater Dandenong
Dandenong North,3,560000.0,24.7,3175.0,1.0,2.0,630.0,,,Greater Dandenong
Dandenong North,5,895000.0,24.7,3175.0,2.0,4.0,779.0,186.0,1970.0,Greater Dandenong
Deepdene,2,710000.0,7.9,3103.0,1.0,2.0,1533.0,,,Boroondara
Deer Park,3,572000.0,14.8,3023.0,3.0,6.0,585.0,,,Brimbank
Delahey,4,505000.0,18.0,3037.0,2.0,2.0,344.0,105.9,1995.0,Brimbank
Delahey,3,550000.0,18.0,3037.0,2.0,2.0,668.0,,,Brimbank
Doncaster,5,1530000.0,12.4,3108.0,3.0,2.0,851.0,215.0,1975.0,Manningham
Doncaster East,3,816000.0,14.3,3109.0,1.0,2.0,0.0,121.0,2010.0,Manningham
Doncaster East,4,1385000.0,14.3,3109.0,3.0,2.0,417.0,203.0,1980.0,Manningham
Donvale,3,900000.0,16.1,3111.0,1.0,2.0,726.0,,,Manningham
Doveton,2,472500.0,28.8,3177.0,1.0,2.0,590.0,74.0,1960.0,Casey
East Melbourne,1,895000.0,1.3,3002.0,1.0,1.0,0.0,60.0,1990.0,Melbourne
Edithvale,2,724000.0,27.0,3196.0,1.0,2.0,224.0,104.0,2000.0,Kingston
Elsternwick,3,1975000.0,7.2,3185.0,2.0,2.0,458.0,165.0,1900.0,Glen Eira
Elsternwick,3,1200000.0,7.2,3185.0,1.0,2.0,1405.0,117.0,1965.0,Glen Eira
Eltham,3,751000.0,18.0,3095.0,2.0,2.0,247.0,,2009.0,Nillumbik
Elwood,2,635000.0,7.2,3184.0,1.0,1.0,371.0,,,Port Phillip
Elwood,2,630000.0,7.2,3184.0,1.0,1.0,637.0,73.0,1970.0,Port Phillip
Elwood,2,730000.0,7.2,3184.0,2.0,1.0,0.0,,2013.0,Port Phillip
Epping,4,600000.0,19.6,3076.0,2.0,2.0,500.0,,,Whittlesea
Epping,3,410000.0,19.6,3076.0,1.0,1.0,216.0,,,Whittlesea
Epping,3,545000.0,19.6,3076.0,1.0,2.0,400.0,,,Whittlesea
Essendon,3,1620000.0,7.5,3040.0,1.0,1.0,393.0,,,Moonee Valley
Essendon,1,326000.0,7.5,3040.0,1.0,1.0,0.0,,,Moonee Valley
Essendon North,3,1535000.0,8.2,3041.0,1.0,2.0,811.0,152.0,1925.0,Moonee Valley
Fawkner,2,830000.0,13.1,3060.0,1.0,1.0,779.0,102.0,1950.0,Moreland
Ferntree Gully,3,740000.0,24.8,3156.0,1.0,2.0,968.0,118.0,1955.0,Knox
Flemington,2,505000.0,3.4,3031.0,1.0,1.0,0.0,,,Moonee Valley
Footscray,2,430000.0,5.1,3011.0,1.0,1.0,1909.0,110.0,2007.0,Maribyrnong
Footscray,3,900000.0,5.1,3011.0,1.0,3.0,312.0,106.0,1880.0,Maribyrnong
Footscray,4,1000000.0,5.1,3011.0,2.0,1.0,180.0,206.0,1994.0,Maribyrnong
Footscray,4,891000.0,5.1,3011.0,1.0,3.0,446.0,101.7,1920.0,Maribyrnong
Forest Hill,3,742000.0,15.4,3131.0,1.0,1.0,404.0,,,Whitehorse
Forest Hill,3,1011000.0,15.4,3131.0,1.0,1.0,590.0,114.0,1960.0,Whitehorse
Frankston,4,600500.0,38.0,3199.0,2.0,2.0,580.0,,,Frankston
Frankston South,3,665000.0,38.0,3199.0,1.0,1.0,642.0,,,Frankston
Gladstone Park,3,645000.0,12.9,3043.0,1.0,1.0,556.0,,,Hume
Gladstone Park,3,627000.0,12.9,3043.0,1.0,2.0,573.0,,,Hume
Glen Iris,2,580000.0,7.3,3146.0,1.0,1.0,200.0,62.0,1970.0,Stonnington
Glen Iris,2,519500.0,7.3,3146.0,1.0,1.0,1101.0,73.0,1970.0,Stonnington
Glen Waverley,2,656000.0,16.7,3150.0,1.0,1.0,345.0,120.0,2012.0,Monash
Glen Waverley,2,730000.0,16.7,3150.0,1.0,1.0,235.0,,,Monash
Glen Waverley,5,1182000.0,16.7,3150.0,2.0,3.0,650.0,152.0,1975.0,Monash
Glen Waverley,4,1500000.0,16.7,3150.0,2.0,2.0,248.0,,,Monash
Glen Waverley,3,1800000.0,16.7,3150.0,1.0,1.0,729.0,,,Monash
Glen Waverley,5,1832000.0,16.7,3150.0,2.0,2.0,803.0,,,Monash
Glen Waverley,3,1000000.0,16.7,3150.0,2.0,2.0,365.0,124.0,1996.0,Monash
Glenroy,2,493000.0,11.2,3046.0,1.0,2.0,201.0,201.0,2000.0,Moreland
Glenroy,3,940000.0,11.2,3046.0,2.0,5.0,627.0,173.0,1960.0,Moreland
Glenroy,2,435000.0,11.2,3046.0,1.0,1.0,144.0,73.0,2010.0,Moreland
Greensborough,3,725000.0,16.1,3088.0,2.0,2.0,672.0,,,Nillumbik
Greenvale,3,476500.0,20.4,3059.0,1.0,1.0,321.0,,,Hume
Hadfield,4,741000.0,11.2,3046.0,1.0,2.0,652.0,158.0,1960.0,Moreland
Hadfield,3,550000.0,11.2,3046.0,1.0,2.0,325.0,100.0,1950.0,Moreland
Hampton,3,1930000.0,13.8,3188.0,2.0,2.0,720.0,,,Bayside
Hampton,3,1405000.0,13.8,3188.0,2.0,2.0,220.0,139.0,2014.0,Bayside
Hawthorn,2,500000.0,5.3,3122.0,1.0,1.0,2338.0,,,Boroondara
Hawthorn East,2,520000.0,6.2,3123.0,1.0,1.0,0.0,,,Boroondara
Heathmont,4,1270500.0,21.3,3135.0,2.0,3.0,801.0,180.0,1957.0,Maroondah
Heathmont,3,751000.0,21.3,3135.0,1.0,2.0,693.0,129.0,1950.0,Maroondah
Heidelberg,3,1515000.0,8.9,3084.0,1.0,3.0,827.0,,1950.0,Banyule
Heidelberg West,2,735000.0,8.8,3081.0,1.0,4.0,600.0,,,Banyule
Heidelberg West,4,590000.0,8.8,3081.0,2.0,2.0,409.0,,,Banyule
Highett,3,1460000.0,16.0,3190.0,2.0,2.0,725.0,,,Bayside
Highett,4,1535000.0,16.0,3190.0,2.0,2.0,719.0,719.0,1998.0,Bayside
Hillside,4,700000.0,18.0,3037.0,2.0,4.0,788.0,236.0,1995.0,Melton
Hoppers Crossing,3,520000.0,18.4,3029.0,1.0,0.0,609.0,109.0,1986.0,Wyndham
Hoppers Crossing,4,650000.0,18.4,3029.0,2.0,2.0,680.0,205.0,1985.0,Wyndham
Hoppers Crossing,4,576000.0,18.4,3029.0,2.0,1.0,570.0,,,Wyndham
Hughesdale,2,472000.0,12.3,3166.0,1.0,1.0,0.0,70.0,1970.0,Monash
Ivanhoe,2,880000.0,7.8,3079.0,1.0,2.0,229.0,113.0,2005.0,Banyule
Ivanhoe,4,985000.0,7.8,3079.0,3.0,2.0,181.0,154.0,2016.0,Banyule
Jacana,3,528000.0,14.0,3047.0,1.0,3.0,588.0,92.0,1960.0,Hume
Kealba,4,590000.0,14.0,3021.0,2.0,2.0,617.0,,,Brimbank
Keilor East,3,918000.0,11.7,3033.0,2.0,2.0,669.0,166.0,2000.0,Moonee Valley
Keilor East,3,777000.0,11.7,3033.0,2.0,1.0,300.0,,1950.0,Moonee Valley
Keilor East,4,880000.0,11.7,3033.0,1.0,1.0,534.0,,,Moonee Valley
Kew,2,591000.0,5.4,3101.0,1.0,2.0,0.0,90.0,1887.0,Boroondara
Kings Park,3,565000.0,14.0,3021.0,2.0,3.0,543.0,106.9,1980.0,Brimbank
Kurunjang,4,362000.0,31.7,3337.0,2.0,2.0,685.0,141.0,1970.0,Melton
Kurunjang,3,330000.0,31.7,3337.0,1.0,1.0,654.0,,,Melton
Lalor,3,798000.0,16.3,3075.0,1.0,2.0,806.0,,1964.0,Whittlesea
Lalor,3,560000.0,16.3,3075.0,1.0,2.0,535.0,104.0,1970.0,Whittlesea
Langwarrin,3,447000.0,41.0,3910.0,1.0,2.0,230.0,102.0,2002.0,Frankston
Langwarrin,4,900000.0,41.0,3910.0,2.0,6.0,2026.0,,,Frankston
Maidstone,3,681000.0,6.4,3012.0,1.0,2.0,523.0,93.82,1950.0,Maribyrnong
Maidstone,3,1005000.0,6.4,3012.0,1.0,5.0,653.0,109.0,1930.0,Maribyrnong
Maidstone,2,468000.0,6.4,3012.0,1.0,2.0,312.0,89.0,1990.0,Maribyrnong
Maidstone,2,650000.0,6.4,3012.0,1.0,2.0,249.0,,,Maribyrnong
Malvern East,3,1638000.0,8.4,3145.0,1.0,1.0,697.0,,,Stonnington
Maribyrnong,3,640000.0,4.3,3032.0,2.0,2.0,91.0,132.0,2000.0,Maribyrnong
Maribyrnong,2,410000.0,4.3,3032.0,1.0,2.0,0.0,,,Maribyrnong
Meadow Heights,3,420000.0,17.4,3048.0,1.0,1.0,658.0,94.0,1990.0,Hume
Melton South,3,375000.0,29.8,3338.0,1.0,2.0,584.0,,1983.0,Melton
Melton South,3,326000.0,29.8,3338.0,1.0,1.0,611.0,115.0,1985.0,Melton
Melton South,3,400000.0,29.8,3338.0,2.0,2.0,800.0,,,Melton
Melton South,3,412250.0,29.8,3338.0,1.0,2.0,592.0,,,Melton
Melton West,3,371500.0,31.7,3337.0,2.0,0.0,582.0,,,Melton
Mill Park,3,725000.0,17.9,3082.0,2.0,2.0,602.0,129.0,1980.0,Whittlesea
Mitcham,3,1101000.0,17.2,3132.0,1.0,2.0,774.0,132.6,1950.0,Whitehorse
Mitcham,4,926000.0,17.2,3132.0,3.0,2.0,374.0,170.0,2000.0,Whitehorse
